edge_id,source,target,edge_type,paper_id
E000613,FUNCTION_L3_クラウド上で学習記録を自動保存・共有することが可能,OPPORTUNITY_L3_クラウド上に保存された学習履歴を時系列で振り返る活動,function_opportunity,41
E000614,OPPORTUNITY_L2_実験結果の記録,OPPORTUNITY_L3_実験の過程・結果を写真で記録し整理する活動,hierarchy,
E000615,EFFECT_L2_科学的概念・法則の理解,EFFECT_L3_消化の仕組みの理解が深まる,hierarchy,
E000616,OPPORTUNITY_L3_考察内容をデジタルノートに整理しその内容を共有する活動,EFFECT_L3_消化の仕組みの理解が深まる,opportunity_effect,41
E000617,EFFECT_L2_科学的に表現し説明する力,EFFECT_L3_自分の考えを整理する力が高まる,hierarchy,
E000618,OPPORTUNITY_L3_クラウド上に保存された学習履歴を時系列で振り返る活動,EFFECT_L3_自分の考えを整理する力が高まる,opportunity_effect,41
E000619,EFFECT_L2_理科への興味・関心・意欲,EFFECT_L3_消化・吸収の学習に取り組もうとする意欲が高まる,hierarchy,
E000620,OPPORTUNITY_L3_実験の過程・結果を写真で記録し整理する活動,EFFECT_L3_消化・吸収の学習に取り組もうとする意欲が高まる,opportunity_effect,41
E000621,UNIT_L2_中学校2年,UNIT_L3_生物,hierarchy,
E000622,UNIT_L3_生物,UNIT_L4_動物の体のつくりと働き,hierarchy,
E000623,EFFECT_L3_消化の仕組みの理解が深まる,UNIT_L4_動物の体のつくりと働き,effect_unit,41
E000624,EFFECT_L3_自分の考えを整理する力が高まる,UNIT_L4_動物の体のつくりと働き,effect_unit,41
E000625,EFFECT_L3_消化・吸収の学習に取り組もうとする意欲が高まる,UNIT_L4_動物の体のつくりと働き,effect_unit,41
E000626,ICT_L3_Google_スライド,FUNCTION_L3_複数人による協働編集が可能,ict_function,42
E000627,ICT_L3_Google_スライド,FUNCTION_L3_生徒間でのデータ・資料の共有・比較が可能,ict_function,42
E000628,FUNCTION_L2_比較・探索機能,FUNCTION_L3_他班のスライド閲覧による比較が可能,hierarchy,
E000629,ICT_L3_Google_スライド,FUNCTION_L3_他班のスライド閲覧による比較が可能,ict_function,42
E000630,FUNCTION_L2_学習ログ・記録の整理,FUNCTION_L3_過去の作業履歴や成果を保存・参照が可能,hierarchy,
E000631,FUNCTION_L3_複数人による協働編集が可能,OPPORTUNITY_L3_実験で得られたデータをデジタルで共有する活動,function_opportunity,42
E000632,FUNCTION_L3_生徒間でのデータ・資料の共有・比較が可能,OPPORTUNITY_L3_実験で得られたデータをデジタルで共有する活動,function_opportunity,42
E000633,FUNCTION_L3_他班のスライド閲覧による比較が可能,OPPORTUNITY_L3_実験で得られたデータをデジタルで共有する活動,function_opportunity,42
E000634,OPPORTUNITY_L2_他者の成果を参照し自らの考えを再構成する活動,OPPORTUNITY_L3_他班のスライドを参照し内容や表現の特徴を比較する活動,hierarchy,
E000635,FUNCTION_L3_他班のスライド閲覧による比較が可能,OPPORTUNITY_L3_他班のスライドを参照し内容や表現の特徴を比較する活動,function_opportunity,42
E000636,OPPORTUNITY_L2_意見や考察を交換し多様な視点を取りいれる討議活動,OPPORTUNITY_L3_班内で共有したスライドを基に意見を出し合い意見交換する活動,hierarchy,
E000637,FUNCTION_L3_複数人による協働編集が可能,OPPORTUNITY_L3_班内で共有したスライドを基に意見を出し合い意見交換する活動,function_opportunity,42
E000638,FUNCTION_L3_他班のスライド閲覧による比較が可能,OPPORTUNITY_L3_班内で共有したスライドを基に意見を出し合い意見交換する活動,function_opportunity,42
E000639,FUNCTION_L3_過去の作業履歴や成果を保存・参照が可能,OPPORTUNITY_L3_過去のデータを振り返りその内容をもとに考察する活動,function_opportunity,42
E000640,EFFECT_L2_科学的概念・法則の理解,EFFECT_L3_電気エネルギーの変換や保存に関する理解が深まる,hierarchy,
E000641,OPPORTUNITY_L3_実験で得られたデータをデジタルで共有する活動,EFFECT_L3_電気エネルギーの変換や保存に関する理解が深まる,opportunity_effect,42
E000642,EFFECT_L2_協同的に学ぶ力・社会とのつながり,EFFECT_L3_他者の考えや意見を取り入れながら自分の制作や表現を改善・発展させる力が高まる,hierarchy,
E000643,OPPORTUNITY_L3_他班のスライドを参照し内容や表現の特徴を比較する活動,EFFECT_L3_他者の考えや意見を取り入れながら自分の制作や表現を改善・発展させる力が高まる,opportunity_effect,42
E000644,EFFECT_L2_科学的に表現し説明する力,EFFECT_L3_発表や説明に対する自信が育まれる,hierarchy,
E000645,OPPORTUNITY_L3_班内で共有したスライドを基に意見を出し合い意見交換する活動,EFFECT_L3_発表や説明に対する自信が育まれる,opportunity_effect,42
E000646,OPPORTUNITY_L3_過去のデータを振り返りその内容をもとに考察する活動,EFFECT_L3_発表や説明に対する自信が育まれる,opportunity_effect,42
E000647,UNIT_L3_物理,UNIT_L4_電流（電気とそのエネルギー）,hierarchy,
E000648,EFFECT_L3_電気エネルギーの変換や保存に関する理解が深まる,UNIT_L4_電流（電気とそのエネルギー）,effect_unit,42
E000649,EFFECT_L3_他者の考えや意見を取り入れながら自分の制作や表現を改善・発展させる力が高まる,UNIT_L4_電流（電気とそのエネルギー）,effect_unit,42
E000650,EFFECT_L3_発表や説明に対する自信が育まれる,UNIT_L4_電流（電気とそのエネルギー）,effect_unit,42
E000651,ICT_L2_観測・記録アプリ,ICT_L3_生物マップ作成アプリ（BESマップ）,hierarchy,
E000652,FUNCTION_L2_空間・地形情報の可視化,FUNCTION_L3_生物写真の地図上配置が可能,hierarchy,
E000653,ICT_L3_生物マップ作成アプリ（BESマップ）,FUNCTION_L3_生物写真の地図上配置が可能,ict_function,45
E000654,FUNCTION_L2_データ・資料の共有,FUNCTION_L3_観察結果の共有が可能,hierarchy,
E000655,ICT_L3_生物マップ作成アプリ（BESマップ）,FUNCTION_L3_観察結果の共有が可能,ict_function,45
E000656,FUNCTION_L2_空間・地形情報の可視化,FUNCTION_L3_オフラインで地図利用が可能,hierarchy,
E000657,ICT_L3_生物マップ作成アプリ（BESマップ）,FUNCTION_L3_オフラインで地図利用が可能,ict_function,45
E000658,FUNCTION_L2_空間・地形情報の可視化,FUNCTION_L3_季節別マップ比較が可能,hierarchy,
E000659,OPPORTUNITY_L2_観察結果の記録,OPPORTUNITY_L3_校内の植物を観察しその様子を撮影して記録する活動,hierarchy,
E000660,FUNCTION_L3_生物写真の地図上配置が可能,OPPORTUNITY_L3_校内の植物を観察しその様子を撮影して記録する活動,function_opportunity,45
E000661,FUNCTION_L3_オフラインで地図利用が可能,OPPORTUNITY_L3_校内の植物を観察しその様子を撮影して記録する活動,function_opportunity,45
E000662,FUNCTION_L3_季節別マップ比較が可能,OPPORTUNITY_L3_校内の植物を観察しその様子を撮影して記録する活動,function_opportunity,45
E000663,OPPORTUNITY_L2_観察や実験結果・考察などを共有し他者と比較・確認する活動,OPPORTUNITY_L3_観察結果を全員で共有し互いの結果を比較・確認する活動,hierarchy,
E000664,FUNCTION_L3_観察結果の共有が可能,OPPORTUNITY_L3_観察結果を全員で共有し互いの結果を比較・確認する活動,function_opportunity,45
E000665,FUNCTION_L3_季節別マップ比較が可能,OPPORTUNITY_L3_観察結果を全員で共有し互いの結果を比較・確認する活動,function_opportunity,45
E000666,EFFECT_L2_観察・実験の技能の習得,EFFECT_L3_観察結果の相互確認が促される,hierarchy,
E000667,OPPORTUNITY_L3_観察結果を全員で共有し互いの結果を比較・確認する活動,EFFECT_L3_観察結果の相互確認が促される,opportunity_effect,45
E000668,EFFECT_L2_自然現象等の理解,EFFECT_L3_植物の季節による変化や生長のしくみに関する理解が深まる,hierarchy,
E000669,OPPORTUNITY_L3_校内の植物を観察しその様子を撮影して記録する活動,EFFECT_L3_植物の季節による変化や生長のしくみに関する理解が深まる,opportunity_effect,45
E000670,OPPORTUNITY_L3_観察結果を全員で共有し互いの結果を比較・確認する活動,EFFECT_L3_植物の季節による変化や生長のしくみに関する理解が深まる,opportunity_effect,45
E000671,UNIT_L2_小学校4年,UNIT_L3_生物,hierarchy,
E000672,UNIT_L3_生物,UNIT_L4_季節と生物（植物の成長と季節）,hierarchy,
E000673,EFFECT_L3_観察結果の相互確認が促される,UNIT_L4_季節と生物（植物の成長と季節）,effect_unit,45
E000674,EFFECT_L3_植物の季節による変化や生長のしくみに関する理解が深まる,UNIT_L4_季節と生物（植物の成長と季節）,effect_unit,45
E000675,ICT_L2_撮影機器,ICT_L3_モバイル顕微鏡（Tissue180倍）,hierarchy,
E000676,FUNCTION_L2_映像・画像の表示・拡大,FUNCTION_L3_ピント合わせをほとんど行わずに観察対象の捉えが可能,hierarchy,
E000677,ICT_L3_モバイル顕微鏡（Tissue180倍）,FUNCTION_L3_ピント合わせをほとんど行わずに観察対象の捉えが可能,ict_function,46
E000678,FUNCTION_L2_学習支援・管理,FUNCTION_L3_上下左右の逆転なく観察場所の操作が可能,hierarchy,
E000679,ICT_L3_モバイル顕微鏡（Tissue180倍）,FUNCTION_L3_上下左右の逆転なく観察場所の操作が可能,ict_function,46
E000680,ICT_L3_モバイル顕微鏡（Tissue180倍）,FUNCTION_L3_同じ画面を児童同士で共有が可能,ict_function,46
E000681,FUNCTION_L3_ピント合わせをほとんど行わずに観察対象の捉えが可能,OPPORTUNITY_L3_短時間で対象を観察し結果を確認する活動,function_opportunity,46
E000682,FUNCTION_L3_上下左右の逆転なく観察場所の操作が可能,OPPORTUNITY_L3_短時間で対象を観察し結果を確認する活動,function_opportunity,46
E000683,OPPORTUNITY_L2_意見や考察を交換し多様な視点を取りいれる討議活動,OPPORTUNITY_L3_画面を共有しながら協働的に対象を観察し意見を交わす活動,hierarchy,
E000684,FUNCTION_L3_同じ画面を児童同士で共有が可能,OPPORTUNITY_L3_画面を共有しながら協働的に対象を観察し意見を交わす活動,function_opportunity,46
E000685,EFFECT_L2_科学的に表現し説明する力,EFFECT_L3_発話の質の向上が促される,hierarchy,
E000686,OPPORTUNITY_L3_短時間で対象を観察し結果を確認する活動,EFFECT_L3_発話の質の向上が促される,opportunity_effect,46
E000687,OPPORTUNITY_L3_画面を共有しながら協働的に対象を観察し意見を交わす活動,EFFECT_L3_発話の質の向上が促される,opportunity_effect,46
E000688,EFFECT_L2_観察・実験の技能の習得,EFFECT_L3_観察した内容の特徴や変化に気づきやすくなり現象を捉える視点が深まる,hierarchy,
E000689,OPPORTUNITY_L3_短時間で対象を観察し結果を確認する活動,EFFECT_L3_観察した内容の特徴や変化に気づきやすくなり現象を捉える視点が深まる,opportunity_effect,46
E000690,OPPORTUNITY_L3_画面を共有しながら協働的に対象を観察し意見を交わす活動,EFFECT_L3_観察した内容の特徴や変化に気づきやすくなり現象を捉える視点が深まる,opportunity_effect,46
E000691,OPPORTUNITY_L3_画面を共有しながら協働的に対象を観察し意見を交わす活動,EFFECT_L3_観察に対する意欲が高まる,opportunity_effect,46
E000692,UNIT_L3_生物,UNIT_L4_人の体のつくりと働き,hierarchy,
E000693,EFFECT_L3_発話の質の向上が促される,UNIT_L4_人の体のつくりと働き,effect_unit,46
E000694,EFFECT_L3_観察した内容の特徴や変化に気づきやすくなり現象を捉える視点が深まる,UNIT_L4_人の体のつくりと働き,effect_unit,46
E000695,EFFECT_L3_観察に対する意欲が高まる,UNIT_L4_人の体のつくりと働き,effect_unit,46
E000696,ICT_L1_ソフトウェア,ICT_L2_その他ソフトウェア,hierarchy,
E000697,ICT_L2_その他ソフトウェア,ICT_L3_ホワイトボードアプリ,hierarchy,
E000698,ICT_L2_メディア・映像・画像,ICT_L3_はたらく細胞素材画像,hierarchy,
E000699,FUNCTION_L2_画像・データ加工,FUNCTION_L3_イラスト教材の位置やサイズを自由に調整する操作が可能,hierarchy,
E000700,ICT_L3_タブレット端末,FUNCTION_L3_イラスト教材の位置やサイズを自由に調整する操作が可能,ict_function,47
E000701,ICT_L3_ホワイトボードアプリ,FUNCTION_L3_イラスト教材の位置やサイズを自由に調整する操作が可能,ict_function,47
E000702,FUNCTION_L2_共同編集・共同作業,FUNCTION_L3_オンライン上で複数の生徒が共同作業を行うことが可能,hierarchy,
E000703,ICT_L3_ホワイトボードアプリ,FUNCTION_L3_オンライン上で複数の生徒が共同作業を行うことが可能,ict_function,47
E000704,OPPORTUNITY_L2_その他の探究,OPPORTUNITY_L3_アニメキャラクターを用いたイラスト教材の並べ替える活動,hierarchy,
E000705,FUNCTION_L3_イラスト教材の位置やサイズを自由に調整する操作が可能,OPPORTUNITY_L3_アニメキャラクターを用いたイラスト教材の並べ替える活動,function_opportunity,47
E000706,FUNCTION_L3_オンライン上で複数の生徒が共同作業を行うことが可能,OPPORTUNITY_L3_アニメキャラクターを用いたイラスト教材の並べ替える活動,function_opportunity,47
E000707,OPPORTUNITY_L2_学びの成果を発表・伝達する活動,OPPORTUNITY_L3_ペアで協働しながら免疫のしくみを説明しその内容を発表して共有する活動,hierarchy,
E000708,FUNCTION_L3_イラスト教材の位置やサイズを自由に調整する操作が可能,OPPORTUNITY_L3_ペアで協働しながら免疫のしくみを説明しその内容を発表して共有する活動,function_opportunity,47
E000709,FUNCTION_L3_オンライン上で複数の生徒が共同作業を行うことが可能,OPPORTUNITY_L3_ペアで協働しながら免疫のしくみを説明しその内容を発表して共有する活動,function_opportunity,47
E000710,EFFECT_L2_科学的概念・法則の理解,EFFECT_L3_免疫のしくみや働きに関する理解が深まる,hierarchy,
E000711,OPPORTUNITY_L3_アニメキャラクターを用いたイラスト教材の並べ替える活動,EFFECT_L3_免疫のしくみや働きに関する理解が深まる,opportunity_effect,47
E000712,OPPORTUNITY_L3_ペアで協働しながら免疫のしくみを説明しその内容を発表して共有する活動,EFFECT_L3_免疫のしくみや働きに関する理解が深まる,opportunity_effect,47
E000713,EFFECT_L2_理科への興味・関心・意欲,EFFECT_L3_免疫のしくみに対する興味・関心が高まる,hierarchy,
E000714,OPPORTUNITY_L3_アニメキャラクターを用いたイラスト教材の並べ替える活動,EFFECT_L3_免疫のしくみに対する興味・関心が高まる,opportunity_effect,47
E000715,OPPORTUNITY_L3_ペアで協働しながら免疫のしくみを説明しその内容を発表して共有する活動,EFFECT_L3_免疫のしくみに対する興味・関心が高まる,opportunity_effect,47
E000716,EFFECT_L2_主体的に学習に取り組む力,EFFECT_L3_積極的・主体的に学習へ取り組もうとする態度が育まれる,hierarchy,
E000717,OPPORTUNITY_L3_ペアで協働しながら免疫のしくみを説明しその内容を発表して共有する活動,EFFECT_L3_積極的・主体的に学習へ取り組もうとする態度が育まれる,opportunity_effect,47
E000718,EFFECT_L2_基礎知識の定着と活用,EFFECT_L3_免疫に関する知識の定着,hierarchy,
E000719,OPPORTUNITY_L3_アニメキャラクターを用いたイラスト教材の並べ替える活動,EFFECT_L3_免疫に関する知識の定着,opportunity_effect,47
E000720,OPPORTUNITY_L3_ペアで協働しながら免疫のしくみを説明しその内容を発表して共有する活動,EFFECT_L3_免疫に関する知識の定着,opportunity_effect,47
E000721,UNIT_L2_高等学校1年,UNIT_L3_生物,hierarchy,
E000722,UNIT_L3_生物,UNIT_L4_免疫（免疫の働き）,hierarchy,
E000723,EFFECT_L3_免疫のしくみや働きに関する理解が深まる,UNIT_L4_免疫（免疫の働き）,effect_unit,47
E000724,EFFECT_L3_免疫のしくみに対する興味・関心が高まる,UNIT_L4_免疫（免疫の働き）,effect_unit,47
E000725,EFFECT_L3_積極的・主体的に学習へ取り組もうとする態度が育まれる,UNIT_L4_免疫（免疫の働き）,effect_unit,47
E000726,EFFECT_L3_免疫に関する知識の定着,UNIT_L4_免疫（免疫の働き）,effect_unit,47
E000727,ICT_L2_コミュニケーション・共有ツール,ICT_L3_ビデオ会議システム,hierarchy,
E000728,ICT_L2_メディア・映像・画像,ICT_L3_ビデオメッセージ,hierarchy,
E000729,FUNCTION_L2_リアルタイム通信・対話,FUNCTION_L3_遠隔地との専門家対話が可能,hierarchy,
E000730,ICT_L3_ビデオ会議システム,FUNCTION_L3_遠隔地との専門家対話が可能,ict_function,48
E000731,FUNCTION_L2_リアルタイム通信・対話,FUNCTION_L3_他校種児童との質疑応答が可能,hierarchy,
E000732,ICT_L3_ビデオメッセージ,FUNCTION_L3_他校種児童との質疑応答が可能,ict_function,48
E000733,OPPORTUNITY_L2_遠隔交流や専門家との対話を通して学びを広げる活動,OPPORTUNITY_L3_異なる校種の児童・生徒とオンラインでの交流,hierarchy,
E000734,FUNCTION_L3_他校種児童との質疑応答が可能,OPPORTUNITY_L3_異なる校種の児童・生徒とオンラインでの交流,function_opportunity,48
E000735,OPPORTUNITY_L2_遠隔交流や専門家との対話を通して学びを広げる活動,OPPORTUNITY_L3_専門家とオンラインで対話する活動,hierarchy,
E000736,FUNCTION_L3_遠隔地との専門家対話が可能,OPPORTUNITY_L3_専門家とオンラインで対話する活動,function_opportunity,48
E000737,OPPORTUNITY_L2_学びの成果を発表・伝達する活動,OPPORTUNITY_L3_小学生など他者への説明を想定して科学的内容をわかりやすく表現する活動,hierarchy,
E000738,FUNCTION_L3_他校種児童との質疑応答が可能,OPPORTUNITY_L3_小学生など他者への説明を想定して科学的内容をわかりやすく表現する活動,function_opportunity,48
E000739,EFFECT_L2_科学的概念・法則の理解,EFFECT_L3_生物の成長と生殖に関する理解が深まる,hierarchy,
E000740,OPPORTUNITY_L3_専門家とオンラインで対話する活動,EFFECT_L3_生物の成長と生殖に関する理解が深まる,opportunity_effect,48
E000741,EFFECT_L2_科学的態度・人間性の涵養,EFFECT_L3_生命を尊ぶ態度が育まれる,hierarchy,
E000742,OPPORTUNITY_L3_異なる校種の児童・生徒とオンラインでの交流,EFFECT_L3_生命を尊ぶ態度が育まれる,opportunity_effect,48
E000743,OPPORTUNITY_L3_小学生など他者への説明を想定して科学的内容をわかりやすく表現する活動,EFFECT_L3_生命を尊ぶ態度が育まれる,opportunity_effect,48
E000744,UNIT_L2_中学校3年,UNIT_L3_生物,hierarchy,
E000745,UNIT_L3_生物,UNIT_L4_生物の成長と殖え方,hierarchy,
E000746,EFFECT_L3_生物の成長と生殖に関する理解が深まる,UNIT_L4_生物の成長と殖え方,effect_unit,48
E000747,EFFECT_L3_生命を尊ぶ態度が育まれる,UNIT_L4_生物の成長と殖え方,effect_unit,48
E000748,ICT_L2_センサー・計測機器,ICT_L3_力センサー（Vernier社_DFSBTA）,hierarchy,
E000749,ICT_L2_観測・記録アプリ,ICT_L3_Logger_Pro_3,hierarchy,
E000750,FUNCTION_L2_データ・現象の可視化,FUNCTION_L3_力の大きさと向きのリアルタイム可視化が可能,hierarchy,
E000751,ICT_L3_Logger_Pro_3,FUNCTION_L3_力の大きさと向きのリアルタイム可視化が可能,ict_function,50
E000752,OPPORTUNITY_L2_物理量やエネルギーの変化を捉える観察,OPPORTUNITY_L3_力の変化をリアルタイムに観察する活動,hierarchy,
E000753,FUNCTION_L3_力の大きさと向きのリアルタイム可視化が可能,OPPORTUNITY_L3_力の変化をリアルタイムに観察する活動,function_opportunity,50
E000754,OPPORTUNITY_L2_観察や実験の結果をもとに科学的に考察を深める探究,OPPORTUNITY_L3_理論値と実測値を比較しその違いや関係を考察する活動,hierarchy,
E000755,FUNCTION_L3_力の大きさと向きのリアルタイム可視化が可能,OPPORTUNITY_L3_理論値と実測値を比較しその違いや関係を考察する活動,function_opportunity,50
E000756,EFFECT_L2_科学的概念・法則の理解,EFFECT_L3_力の作用と反作用の関係に関する理解が深まる,hierarchy,
E000757,OPPORTUNITY_L3_力の変化をリアルタイムに観察する活動,EFFECT_L3_力の作用と反作用の関係に関する理解が深まる,opportunity_effect,50
E000758,EFFECT_L2_理科への興味・関心・意欲,EFFECT_L3_作用・反作用への興味・関心が高まる,hierarchy,
E000759,OPPORTUNITY_L3_力の変化をリアルタイムに観察する活動,EFFECT_L3_作用・反作用への興味・関心が高まる,opportunity_effect,50
E000760,EFFECT_L2_観察・実験の技能の習得,EFFECT_L3_測定値と理論値の関係に対する理解が深まり実験結果の妥当性を判断する力が高まる,hierarchy,
E000761,OPPORTUNITY_L3_理論値と実測値を比較しその違いや関係を考察する活動,EFFECT_L3_測定値と理論値の関係に対する理解が深まり実験結果の妥当性を判断する力が高まる,opportunity_effect,50
E000762,UNIT_L1_高等学校,UNIT_L2_高等学校2年,hierarchy,
E000763,UNIT_L2_高等学校2年,UNIT_L3_物理,hierarchy,
E000764,UNIT_L3_物理,UNIT_L4_様々な力とその働き,hierarchy,
E000765,EFFECT_L3_力の作用と反作用の関係に関する理解が深まる,UNIT_L4_様々な力とその働き,effect_unit,50
E000766,EFFECT_L3_作用・反作用への興味・関心が高まる,UNIT_L4_様々な力とその働き,effect_unit,50
E000767,EFFECT_L3_測定値と理論値の関係に対する理解が深まり実験結果の妥当性を判断する力が高まる,UNIT_L4_様々な力とその働き,effect_unit,50
E000768,EFFECT_L2_理科への興味・関心・意欲,EFFECT_L3_張力に対する興味や関心が高まりが促される,hierarchy,
E000769,OPPORTUNITY_L3_力の変化をリアルタイムに観察する活動,EFFECT_L3_張力に対する興味や関心が高まりが促される,opportunity_effect,50
E000770,EFFECT_L2_基礎知識の定着と活用,EFFECT_L3_理論と実験の関係に関する理解が深まる,hierarchy,
E000771,OPPORTUNITY_L3_理論値と実測値を比較しその違いや関係を考察する活動,EFFECT_L3_理論と実験の関係に関する理解が深まる,opportunity_effect,50
E000772,UNIT_L2_高等学校3年,UNIT_L3_物理,hierarchy,
E000773,EFFECT_L3_張力に対する興味や関心が高まりが促される,UNIT_L4_様々な力とその働き,effect_unit,50
E000774,EFFECT_L3_理論と実験の関係に関する理解が深まる,UNIT_L4_様々な力とその働き,effect_unit,50
E000775,ICT_L2_観測・記録アプリ,ICT_L3_高校生が簡単に測定解析できる実験用アプリ,hierarchy,
E000776,ICT_L2_センサー・計測機器,ICT_L3_Analog_Discovery_2（AD変換器）,hierarchy,
E000777,FUNCTION_L2_データ・現象の可視化,FUNCTION_L3_力の時間変化を自動でグラフ化が可能,hierarchy,
E000778,ICT_L3_高校生が簡単に測定解析できる実験用アプリ,FUNCTION_L3_力の時間変化を自動でグラフ化が可能,ict_function,52
E000779,ICT_L3_Analog_Discovery_2（AD変換器）,FUNCTION_L3_力の時間変化を自動でグラフ化が可能,ict_function,52
E000780,OPPORTUNITY_L2_その他の実験,OPPORTUNITY_L3_班で衝突実験を行い力積を測定する活動,hierarchy,
E000781,EFFECT_L2_科学的概念・法則の理解,EFFECT_L3_力積と運動量変化の関係に関する理解が深まる,hierarchy,
E000782,OPPORTUNITY_L3_班で衝突実験を行い力積を測定する活動,EFFECT_L3_力積と運動量変化の関係に関する理解が深まる,opportunity_effect,52
E000783,EFFECT_L2_科学的概念・法則の理解,EFFECT_L3_力積に関する理解が深まる,hierarchy,
E000784,OPPORTUNITY_L3_班で衝突実験を行い力積を測定する活動,EFFECT_L3_力積に関する理解が深まる,opportunity_effect,52
E000785,UNIT_L3_物理,UNIT_L4_様々な力とその働き（運動の法則）,hierarchy,
E000786,EFFECT_L3_力積と運動量変化の関係に関する理解が深まる,UNIT_L4_様々な力とその働き（運動の法則）,effect_unit,52
E000787,EFFECT_L3_力積に関する理解が深まる,UNIT_L4_様々な力とその働き（運動の法則）,effect_unit,52
E000788,FUNCTION_L2_データ・現象の可視化,FUNCTION_L3_電流の時間変化の自動測定が可能,hierarchy,
E000789,ICT_L3_高校生が簡単に測定解析できる実験用アプリ,FUNCTION_L3_電流の時間変化の自動測定が可能,ict_function,52
E000790,ICT_L3_Analog_Discovery_2（AD変換器）,FUNCTION_L3_電流の時間変化の自動測定が可能,ict_function,52
E000791,OPPORTUNITY_L2_物理量やエネルギーの変化を捉える観察,OPPORTUNITY_L3_電流の時間変化を測定する活動,hierarchy,
E000792,FUNCTION_L3_電流の時間変化の自動測定が可能,OPPORTUNITY_L3_電流の時間変化を測定する活動,function_opportunity,52
E000793,FUNCTION_L3_電流の時間変化の自動測定が可能,OPPORTUNITY_L3_理論値と実測値を比較しその違いや関係を考察する活動,function_opportunity,52
E000794,OPPORTUNITY_L3_電流の時間変化を測定する活動,EFFECT_L3_測定値と理論値の関係に対する理解が深まり実験結果の妥当性を判断する力が高まる,opportunity_effect,52
E000795,OPPORTUNITY_L3_理論値と実測値を比較しその違いや関係を考察する活動,EFFECT_L3_測定値と理論値の関係に対する理解が深まり実験結果の妥当性を判断する力が高まる,opportunity_effect,52
E000796,EFFECT_L2_科学的概念・法則の理解,EFFECT_L3_電流と電気量の関係に関する理解が深まる,hierarchy,
E000797,OPPORTUNITY_L3_電流の時間変化を測定する活動,EFFECT_L3_電流と電気量の関係に関する理解が深まる,opportunity_effect,52
E000798,UNIT_L3_物理,UNIT_L4_電気（電気の利用）,hierarchy,
E000799,EFFECT_L3_測定値と理論値の関係に対する理解が深まり実験結果の妥当性を判断する力が高まる,UNIT_L4_電気（電気の利用）,effect_unit,52
E000800,EFFECT_L3_電流と電気量の関係に関する理解が深まる,UNIT_L4_電気（電気の利用）,effect_unit,52
E000801,ICT_L2_表計算ソフト,ICT_L3_Excel,hierarchy,
E000802,ICT_L2_コミュニケーション・共有ツール,ICT_L3_Microsoft_Stream,hierarchy,
E000803,ICT_L2_メディア・映像・画像,ICT_L3_(実験)動画配信,hierarchy,
E000804,ICT_L3_カメラアプリ,ICT_L3_(実験)動画配信,ict_combination,53
E000805,ICT_L3_Microsoft_Stream,ICT_L3_(実験)動画配信,ict_combination,53
E000806,FUNCTION_L2_学習支援・管理,FUNCTION_L3_実験手順の動画による繰り返し確認が可能,hierarchy,
E000807,ICT_L3_(実験)動画配信,FUNCTION_L3_実験手順の動画による繰り返し確認が可能,ict_function,53
E000808,FUNCTION_L2_学習支援・管理,FUNCTION_L3_実験手順の統一的提示が可能,hierarchy,
E000809,ICT_L3_(実験)動画配信,FUNCTION_L3_実験手順の統一的提示が可能,ict_function,53
E000810,ICT_L3_Excel,FUNCTION_L3_データの自動グラフ化が可能,ict_function,53
E000811,OPPORTUNITY_L2_その他の実験,OPPORTUNITY_L3_動画教材を参考にしながら個々のペースで実験を進める活動,hierarchy,
