edge_id,source,target,edge_type,paper_id
E000812,FUNCTION_L3_実験手順の動画による繰り返し確認が可能,OPPORTUNITY_L3_動画教材を参考にしながら個々のペースで実験を進める活動,function_opportunity,53
E000813,FUNCTION_L3_実験手順の統一的提示が可能,OPPORTUNITY_L3_動画教材を参考にしながら個々のペースで実験を進める活動,function_opportunity,53
E000814,FUNCTION_L3_データの自動グラフ化が可能,OPPORTUNITY_L3_実験データを自動でグラフ化し結果を整理する活動,function_opportunity,53
E000815,EFFECT_L2_観察・実験の技能の習得,EFFECT_L3_実験の成功率が向上する,hierarchy,
E000816,OPPORTUNITY_L3_動画教材を参考にしながら個々のペースで実験を進める活動,EFFECT_L3_実験の成功率が向上する,opportunity_effect,53
E000817,EFFECT_L2_科学的概念・法則の理解,EFFECT_L3_電圧と電流の関係（オームの法則）の理解が深まる,hierarchy,
E000818,OPPORTUNITY_L3_実験データを自動でグラフ化し結果を整理する活動,EFFECT_L3_電圧と電流の関係（オームの法則）の理解が深まる,opportunity_effect,53
E000819,OPPORTUNITY_L3_動画教材を参考にしながら個々のペースで実験を進める活動,EFFECT_L3_積極的・主体的に学習へ取り組もうとする態度が育まれる,opportunity_effect,53
E000820,EFFECT_L2_授業の効率化,EFFECT_L3_実験手順を説明する時間が短縮される,hierarchy,
E000821,OPPORTUNITY_L3_動画教材を参考にしながら個々のペースで実験を進める活動,EFFECT_L3_実験手順を説明する時間が短縮される,opportunity_effect,53
E000822,UNIT_L3_物理,UNIT_L4_電流（電流・電圧と抵抗）,hierarchy,
E000823,EFFECT_L3_実験の成功率が向上する,UNIT_L4_電流（電流・電圧と抵抗）,effect_unit,53
E000824,EFFECT_L3_電圧と電流の関係（オームの法則）の理解が深まる,UNIT_L4_電流（電流・電圧と抵抗）,effect_unit,53
E000825,EFFECT_L3_積極的・主体的に学習へ取り組もうとする態度が育まれる,UNIT_L4_電流（電流・電圧と抵抗）,effect_unit,53
E000826,EFFECT_L3_実験手順を説明する時間が短縮される,UNIT_L4_電流（電流・電圧と抵抗）,effect_unit,53
E000827,ICT_L2_シミュレーションソフト,ICT_L3_inaNami_Simulator,hierarchy,
E000828,FUNCTION_L2_データ・現象の可視化,FUNCTION_L3_任意視点から水面（波形）を観察することが可能,hierarchy,
E000829,ICT_L3_inaNami_Simulator,FUNCTION_L3_任意視点から水面（波形）を観察することが可能,ict_function,55
E000830,FUNCTION_L2_データ・現象の可視化,FUNCTION_L3_波形の時間変化の制御が可能,hierarchy,
E000831,ICT_L3_inaNami_Simulator,FUNCTION_L3_波形の時間変化の制御が可能,ict_function,55
E000832,FUNCTION_L2_データ・現象の可視化,FUNCTION_L3_波源の位置・波長・周期・振幅の調整が可能,hierarchy,
E000833,ICT_L3_inaNami_Simulator,FUNCTION_L3_波源の位置・波長・周期・振幅の調整が可能,ict_function,55
E000834,OPPORTUNITY_L2_モデル化された現象の観察,OPPORTUNITY_L3_波の干渉縞を観察しその位置やパターンを探索する活動,hierarchy,
E000835,FUNCTION_L3_任意視点から水面（波形）を観察することが可能,OPPORTUNITY_L3_波の干渉縞を観察しその位置やパターンを探索する活動,function_opportunity,55
E000836,FUNCTION_L3_波形の時間変化の制御が可能,OPPORTUNITY_L3_波の干渉縞を観察しその位置やパターンを探索する活動,function_opportunity,55
E000837,OPPORTUNITY_L2_条件を操作して変化や法則を確かめる実験,OPPORTUNITY_L3_波のパラメータ（波長・振幅など）を変化させ干渉条件の違いを比較する活動,hierarchy,
E000838,FUNCTION_L3_波源の位置・波長・周期・振幅の調整が可能,OPPORTUNITY_L3_波のパラメータ（波長・振幅など）を変化させ干渉条件の違いを比較する活動,function_opportunity,55
E000839,EFFECT_L2_科学的概念・法則の理解,EFFECT_L3_波形の時間的変化に関する理解が深まる,hierarchy,
E000840,OPPORTUNITY_L3_波の干渉縞を観察しその位置やパターンを探索する活動,EFFECT_L3_波形の時間的変化に関する理解が深まる,opportunity_effect,55
E000841,EFFECT_L2_科学的概念・法則の理解,EFFECT_L3_波の式の構造に関する理解が深まる,hierarchy,
E000842,OPPORTUNITY_L3_波のパラメータ（波長・振幅など）を変化させ干渉条件の違いを比較する活動,EFFECT_L3_波の式の構造に関する理解が深まる,opportunity_effect,55
E000843,UNIT_L3_物理,UNIT_L4_波（波の性質）,hierarchy,
E000844,EFFECT_L3_波形の時間的変化に関する理解が深まる,UNIT_L4_波（波の性質）,effect_unit,55
E000845,EFFECT_L3_波の式の構造に関する理解が深まる,UNIT_L4_波（波の性質）,effect_unit,55
E000846,ICT_L2_撮影機器,ICT_L3_タブレット顕微鏡,hierarchy,
E000847,FUNCTION_L2_映像・画像の表示・拡大,FUNCTION_L3_拡大画像の表示が可能,hierarchy,
E000848,ICT_L3_タブレット顕微鏡,FUNCTION_L3_拡大画像の表示が可能,ict_function,57
E000849,ICT_L3_タブレット顕微鏡,FUNCTION_L3_観察結果の共有が可能,ict_function,57
E000850,OPPORTUNITY_L2_その他の観察,OPPORTUNITY_L3_自作した顕微鏡を用いた観察,hierarchy,
E000851,FUNCTION_L3_拡大画像の表示が可能,OPPORTUNITY_L3_自作した顕微鏡を用いた観察,function_opportunity,57
E000852,FUNCTION_L3_観察結果の共有が可能,OPPORTUNITY_L3_自作した顕微鏡を用いた観察,function_opportunity,57
E000853,FUNCTION_L3_拡大画像の表示が可能,OPPORTUNITY_L3_観察結果を他者と共有する活動,function_opportunity,57
E000854,FUNCTION_L3_観察結果の共有が可能,OPPORTUNITY_L3_観察結果を他者と共有する活動,function_opportunity,57
E000855,EFFECT_L2_理科への興味・関心・意欲,EFFECT_L3_生物観察（顕微鏡観察）に対する意欲が向上・持続する,hierarchy,
E000856,OPPORTUNITY_L3_自作した顕微鏡を用いた観察,EFFECT_L3_生物観察（顕微鏡観察）に対する意欲が向上・持続する,opportunity_effect,57
E000857,OPPORTUNITY_L3_観察結果を他者と共有する活動,EFFECT_L3_生物観察（顕微鏡観察）に対する意欲が向上・持続する,opportunity_effect,57
E000858,UNIT_L3_生物,UNIT_L4_生物の特徴,hierarchy,
E000859,EFFECT_L3_生物観察（顕微鏡観察）に対する意欲が向上・持続する,UNIT_L4_生物の特徴,effect_unit,57
E000860,ICT_L2_コミュニケーション・共有ツール,ICT_L3_Kahoot,hierarchy,
E000861,FUNCTION_L2_学習支援・管理,FUNCTION_L3_4択クイズの出題が可能,hierarchy,
E000862,ICT_L3_Kahoot,FUNCTION_L3_4択クイズの出題が可能,ict_function,58
E000863,FUNCTION_L2_意見・評価の共有,FUNCTION_L3_クイズ回答の即時集計結果の提示が可能,hierarchy,
E000864,ICT_L3_Kahoot,FUNCTION_L3_クイズ回答の即時集計結果の提示が可能,ict_function,58
E000865,FUNCTION_L2_学習支援・管理,FUNCTION_L3_複数端末による同時回答が可能,hierarchy,
E000866,ICT_L3_Kahoot,FUNCTION_L3_複数端末による同時回答が可能,ict_function,58
E000867,OPPORTUNITY_L2_学びを振り返り理解を再構築する探究,OPPORTUNITY_L3_生徒の回答に対する即時フィードバックを受ける活動,hierarchy,
E000868,FUNCTION_L3_4択クイズの出題が可能,OPPORTUNITY_L3_生徒の回答に対する即時フィードバックを受ける活動,function_opportunity,58
E000869,FUNCTION_L3_クイズ回答の即時集計結果の提示が可能,OPPORTUNITY_L3_生徒の回答に対する即時フィードバックを受ける活動,function_opportunity,58
E000870,FUNCTION_L3_複数端末による同時回答が可能,OPPORTUNITY_L3_生徒の回答に対する即時フィードバックを受ける活動,function_opportunity,58
E000871,OPPORTUNITY_L2_意見や考察を交換し多様な視点を取りいれる討議活動,OPPORTUNITY_L3_生徒同士のディスカッションを通して意見を共有し考えの違いを比較する活動,hierarchy,
E000872,FUNCTION_L3_4択クイズの出題が可能,OPPORTUNITY_L3_生徒同士のディスカッションを通して意見を共有し考えの違いを比較する活動,function_opportunity,58
E000873,FUNCTION_L3_クイズ回答の即時集計結果の提示が可能,OPPORTUNITY_L3_生徒同士のディスカッションを通して意見を共有し考えの違いを比較する活動,function_opportunity,58
E000874,FUNCTION_L3_複数端末による同時回答が可能,OPPORTUNITY_L3_生徒同士のディスカッションを通して意見を共有し考えの違いを比較する活動,function_opportunity,58
E000875,EFFECT_L2_科学的に考える力,EFFECT_L3_物理的な概念や法則に対する誤解の訂正が促される,hierarchy,
E000876,OPPORTUNITY_L3_生徒の回答に対する即時フィードバックを受ける活動,EFFECT_L3_物理的な概念や法則に対する誤解の訂正が促される,opportunity_effect,58
E000877,OPPORTUNITY_L3_生徒同士のディスカッションを通して意見を共有し考えの違いを比較する活動,EFFECT_L3_物理的な概念や法則に対する誤解の訂正が促される,opportunity_effect,58
E000878,EFFECT_L2_理科への興味・関心・意欲,EFFECT_L3_見かけの重力についての学習意欲が高まる,hierarchy,
E000879,UNIT_L3_物理,UNIT_L4_様々な力とその働き（力のつり合い）,hierarchy,
E000880,EFFECT_L3_物理的な概念や法則に対する誤解の訂正が促される,UNIT_L4_様々な力とその働き（力のつり合い）,effect_unit,58
E000881,EFFECT_L3_見かけの重力についての学習意欲が高まる,UNIT_L4_様々な力とその働き（力のつり合い）,effect_unit,58
E000882,ICT_L2_学習支援・学習管理システム,ICT_L3_Google_Classroom_Stream,hierarchy,
E000883,FUNCTION_L2_学習支援・管理,FUNCTION_L3_生徒の意見収集と可視化が可能,hierarchy,
E000884,ICT_L3_Google_Classroom_Stream,FUNCTION_L3_生徒の意見収集と可視化が可能,ict_function,59
E000885,FUNCTION_L2_データ・資料の共有,FUNCTION_L3_意見やノートのデジタル共有が可能,hierarchy,
E000886,ICT_L3_Google_Classroom_Stream,FUNCTION_L3_意見やノートのデジタル共有が可能,ict_function,59
E000887,ICT_L3_Googleスプレッドシート,FUNCTION_L3_データの自動グラフ化が可能,ict_function,59
E000888,OPPORTUNITY_L2_その他の活動,OPPORTUNITY_L3_生徒の全員参加型の意見投稿活動,hierarchy,
E000889,FUNCTION_L3_生徒の意見収集と可視化が可能,OPPORTUNITY_L3_生徒の全員参加型の意見投稿活動,function_opportunity,59
E000890,FUNCTION_L3_意見やノートのデジタル共有が可能,OPPORTUNITY_L3_生徒の全員参加型の意見投稿活動,function_opportunity,59
E000891,OPPORTUNITY_L2_データを収集し分析・整理する探究,OPPORTUNITY_L3_実験データを共有し得られた情報を分析する活動,hierarchy,
E000892,FUNCTION_L3_データの自動グラフ化が可能,OPPORTUNITY_L3_実験データを共有し得られた情報を分析する活動,function_opportunity,59
E000893,EFFECT_L2_協同的に学ぶ力・社会とのつながり,EFFECT_L3_生徒の発言や討論への参加が活発になり協働的な学びが促進される,hierarchy,
E000894,OPPORTUNITY_L3_生徒の全員参加型の意見投稿活動,EFFECT_L3_生徒の発言や討論への参加が活発になり協働的な学びが促進される,opportunity_effect,59
E000895,UNIT_L2_高等学校1年,UNIT_L3_物理,hierarchy,
E000896,UNIT_L3_物理,UNIT_L4_運動の表し方,hierarchy,
E000897,EFFECT_L3_生徒の発言や討論への参加が活発になり協働的な学びが促進される,UNIT_L4_運動の表し方,effect_unit,59
E000898,ICT_L2_シミュレーションソフト,ICT_L3_Desmos,hierarchy,
E000899,FUNCTION_L2_データ・現象の可視化,FUNCTION_L3_波の式とグラフの対応を即時に確認することが可能,hierarchy,
E000900,ICT_L3_Desmos,FUNCTION_L3_波の式とグラフの対応を即時に確認することが可能,ict_function,60
E000901,FUNCTION_L2_データ・現象の可視化,FUNCTION_L3_パラメータ操作による波形変化の比較が可能,hierarchy,
E000902,ICT_L3_Desmos,FUNCTION_L3_パラメータ操作による波形変化の比較が可能,ict_function,60
E000903,FUNCTION_L2_データ・現象の可視化,FUNCTION_L3_独自の式や設定を使ったシミュレーション作成が可能,hierarchy,
E000904,ICT_L3_Desmos,FUNCTION_L3_独自の式や設定を使ったシミュレーション作成が可能,ict_function,60
E000905,OPPORTUNITY_L2_条件を操作して変化や法則を確かめる実験,OPPORTUNITY_L3_波の式とグラフの関係を個別に探究する活動,hierarchy,
E000906,FUNCTION_L3_波の式とグラフの対応を即時に確認することが可能,OPPORTUNITY_L3_波の式とグラフの関係を個別に探究する活動,function_opportunity,60
E000907,FUNCTION_L3_パラメータ操作による波形変化の比較が可能,OPPORTUNITY_L3_波の式とグラフの関係を個別に探究する活動,function_opportunity,60
E000908,FUNCTION_L3_独自の式や設定を使ったシミュレーション作成が可能,OPPORTUNITY_L3_波の式とグラフの関係を個別に探究する活動,function_opportunity,60
E000909,OPPORTUNITY_L3_波の式とグラフの関係を個別に探究する活動,EFFECT_L3_波の式の構造に関する理解が深まる,opportunity_effect,60
E000910,EFFECT_L2_科学的に考える力,EFFECT_L3_仮説を立てて検証する思考力が育まれる,hierarchy,
E000911,OPPORTUNITY_L3_波の式とグラフの関係を個別に探究する活動,EFFECT_L3_仮説を立てて検証する思考力が育まれる,opportunity_effect,60
E000912,EFFECT_L2_科学的に考える力,EFFECT_L3_数理的に探究する力が育まれる,hierarchy,
E000913,OPPORTUNITY_L3_波の式とグラフの関係を個別に探究する活動,EFFECT_L3_数理的に探究する力が育まれる,opportunity_effect,60
E000914,EFFECT_L3_波の式の構造に関する理解が深まる,UNIT_L4_波（波の性質）,effect_unit,60
E000915,EFFECT_L3_仮説を立てて検証する思考力が育まれる,UNIT_L4_波（波の性質）,effect_unit,60
E000916,EFFECT_L3_数理的に探究する力が育まれる,UNIT_L4_波（波の性質）,effect_unit,60
E000917,FUNCTION_L2_空間・地形情報の可視化,FUNCTION_L3_タブレットの方向・傾きに応じた天体(月)表示が可能,hierarchy,
E000918,ICT_L3_スカイガイド,FUNCTION_L3_タブレットの方向・傾きに応じた天体(月)表示が可能,ict_function,62
E000919,FUNCTION_L2_空間・地形情報の可視化,FUNCTION_L3_異なる時間帯での天体位置の比較が可能,hierarchy,
E000920,ICT_L3_スカイガイド,FUNCTION_L3_異なる時間帯での天体位置の比較が可能,ict_function,62
E000921,OPPORTUNITY_L2_空間的配置や方位の変化を捉える観察,OPPORTUNITY_L3_タブレットをかざして月の位置を探索しその空間的な動きを観察する活動,hierarchy,
E000922,FUNCTION_L3_タブレットの方向・傾きに応じた天体(月)表示が可能,OPPORTUNITY_L3_タブレットをかざして月の位置を探索しその空間的な動きを観察する活動,function_opportunity,62
E000923,FUNCTION_L3_タブレットの方向・傾きに応じた天体(月)表示が可能,OPPORTUNITY_L3_方位や建物を目印に月の高さと方向を観察して空間的な位置を把握する活動,function_opportunity,62
E000924,FUNCTION_L3_異なる時間帯での天体位置の比較が可能,OPPORTUNITY_L3_月の位置や見え方の変化を複数の時刻で比較して観察する活動,function_opportunity,62
E000925,OPPORTUNITY_L3_タブレットをかざして月の位置を探索しその空間的な動きを観察する活動,EFFECT_L3_方位や位置関係に関する理解が深まる,opportunity_effect,62
E000926,OPPORTUNITY_L3_月の位置や見え方の変化を複数の時刻で比較して観察する活動,EFFECT_L3_方位や位置関係に関する理解が深まる,opportunity_effect,62
E000927,EFFECT_L2_自然現象等の理解,EFFECT_L3_月の高度変化に関する理解が深まる,hierarchy,
E000928,OPPORTUNITY_L3_方位や建物を目印に月の高さと方向を観察して空間的な位置を把握する活動,EFFECT_L3_月の高度変化に関する理解が深まる,opportunity_effect,62
E000929,OPPORTUNITY_L3_月の位置や見え方の変化を複数の時刻で比較して観察する活動,EFFECT_L3_月の高度変化に関する理解が深まる,opportunity_effect,62
E000930,UNIT_L3_地学,UNIT_L4_月と星（月の形と位置の変化）,hierarchy,
E000931,EFFECT_L3_方位や位置関係に関する理解が深まる,UNIT_L4_月と星（月の形と位置の変化）,effect_unit,62
E000932,EFFECT_L3_月の高度変化に関する理解が深まる,UNIT_L4_月と星（月の形と位置の変化）,effect_unit,62
E000933,ICT_L1_ハードウェア,ICT_L2_3Dプリンター,hierarchy,
E000934,ICT_L2_3Dプリンター,ICT_L3_3Dプリンター,hierarchy,
E000935,ICT_L2_その他ソフトウェア,ICT_L3_3Dモデリングソフトウェア（Meshmixer）,hierarchy,
E000936,ICT_L2_その他ソフトウェア,ICT_L3_立体模型を作る（地理院地図編）,hierarchy,
E000937,FUNCTION_L1_学習支援・管理系機能,FUNCTION_L2_教材作成,hierarchy,
E000938,FUNCTION_L2_教材作成,FUNCTION_L3_地形データから実寸地形模型の造形が可能,hierarchy,
E000939,FUNCTION_L2_学習支援・管理,FUNCTION_L3_複数の同一模型を個別配布することが可能,hierarchy,
E000940,FUNCTION_L2_空間・地形情報の可視化,FUNCTION_L3_液体流下による噴火現象の可視化が可能,hierarchy,
E000941,FUNCTION_L2_教材作成,FUNCTION_L3_油性ペンによる火口や噴石範囲の描写が可能,hierarchy,
E000942,OPPORTUNITY_L2_空間的配置や方位の変化を捉える観察,OPPORTUNITY_L3_地形図と模型を対応づけて方位を確認する活動,hierarchy,
E000943,FUNCTION_L3_地形データから実寸地形模型の造形が可能,OPPORTUNITY_L3_地形図と模型を対応づけて方位を確認する活動,function_opportunity,65
E000944,FUNCTION_L3_複数の同一模型を個別配布することが可能,OPPORTUNITY_L3_地形図と模型を対応づけて方位を確認する活動,function_opportunity,65
E000945,OPPORTUNITY_L2_モデル化された現象の観察,OPPORTUNITY_L3_３Dモデル上に噴石の到達範囲を描く活動,hierarchy,
E000946,FUNCTION_L3_油性ペンによる火口や噴石範囲の描写が可能,OPPORTUNITY_L3_３Dモデル上に噴石の到達範囲を描く活動,function_opportunity,65
E000947,OPPORTUNITY_L2_モデル化された現象の観察,OPPORTUNITY_L3_着色水を使って火山泥流の流れを再現しその流下の様子を観察する活動,hierarchy,
E000948,FUNCTION_L3_液体流下による噴火現象の可視化が可能,OPPORTUNITY_L3_着色水を使って火山泥流の流れを再現しその流下の様子を観察する活動,function_opportunity,65
E000949,EFFECT_L2_自然現象等の理解,EFFECT_L3_地形と火山現象との関係に関する理解が深まる,hierarchy,
E000950,OPPORTUNITY_L3_地形図と模型を対応づけて方位を確認する活動,EFFECT_L3_地形と火山現象との関係に関する理解が深まる,opportunity_effect,65
E000951,OPPORTUNITY_L3_３Dモデル上に噴石の到達範囲を描く活動,EFFECT_L3_地形と火山現象との関係に関する理解が深まる,opportunity_effect,65
E000952,OPPORTUNITY_L3_着色水を使って火山泥流の流れを再現しその流下の様子を観察する活動,EFFECT_L3_地形と火山現象との関係に関する理解が深まる,opportunity_effect,65
E000953,EFFECT_L2_科学的態度・人間性の涵養,EFFECT_L3_地域の防災や災害に対する意識が高まる,hierarchy,
E000954,OPPORTUNITY_L3_着色水を使って火山泥流の流れを再現しその流下の様子を観察する活動,EFFECT_L3_地域の防災や災害に対する意識が高まる,opportunity_effect,65
E000955,OPPORTUNITY_L3_地形図と模型を対応づけて方位を確認する活動,EFFECT_L3_協働して学ぶ姿勢が育まれる,opportunity_effect,65
E000956,EFFECT_L2_理科への興味・関心・意欲,EFFECT_L3_火山のしくみや活動に対する関心・興味が高まる,hierarchy,
E000957,OPPORTUNITY_L3_着色水を使って火山泥流の流れを再現しその流下の様子を観察する活動,EFFECT_L3_火山のしくみや活動に対する関心・興味が高まる,opportunity_effect,65
E000958,UNIT_L2_小学校6年,UNIT_L3_地学,hierarchy,
E000959,UNIT_L3_地学,UNIT_L4_土地のつくりと変化,hierarchy,
E000960,EFFECT_L3_地形と火山現象との関係に関する理解が深まる,UNIT_L4_土地のつくりと変化,effect_unit,65
E000961,EFFECT_L3_地域の防災や災害に対する意識が高まる,UNIT_L4_土地のつくりと変化,effect_unit,65
E000962,EFFECT_L3_協働して学ぶ姿勢が育まれる,UNIT_L4_土地のつくりと変化,effect_unit,65
E000963,EFFECT_L3_火山のしくみや活動に対する関心・興味が高まる,UNIT_L4_土地のつくりと変化,effect_unit,65
E000964,UNIT_L3_地学,UNIT_L4_自然の恵みと火山災害・地震災害（自然の恵みと火山災害・地震災害）,hierarchy,
E000965,EFFECT_L3_地形と火山現象との関係に関する理解が深まる,UNIT_L4_自然の恵みと火山災害・地震災害（自然の恵みと火山災害・地震災害）,effect_unit,65
E000966,EFFECT_L3_地域の防災や災害に対する意識が高まる,UNIT_L4_自然の恵みと火山災害・地震災害（自然の恵みと火山災害・地震災害）,effect_unit,65
E000967,EFFECT_L3_協働して学ぶ姿勢が育まれる,UNIT_L4_自然の恵みと火山災害・地震災害（自然の恵みと火山災害・地震災害）,effect_unit,65
E000968,EFFECT_L3_火山のしくみや活動に対する関心・興味が高まる,UNIT_L4_自然の恵みと火山災害・地震災害（自然の恵みと火山災害・地震災害）,effect_unit,65
E000969,ICT_L2_データ,ICT_L3_気象庁アメダスデータ,hierarchy,
E000970,ICT_L2_撮影機器,ICT_L3_サーモグラフィー撮影機器,hierarchy,
E000971,ICT_L2_メディア・映像・画像,ICT_L3_サーモグラフィー画像,hierarchy,
E000972,FUNCTION_L2_データ・現象の可視化,FUNCTION_L3_実際の気象データを用いた気温変化の可視化が可能,hierarchy,
E000973,ICT_L3_気象庁アメダスデータ,FUNCTION_L3_実際の気象データを用いた気温変化の可視化が可能,ict_function,66
E000974,FUNCTION_L2_データ・現象の可視化,FUNCTION_L3_都市と郊外の気温差を定量的に比較する分析が可能,hierarchy,
E000975,ICT_L3_気象庁アメダスデータ,FUNCTION_L3_都市と郊外の気温差を定量的に比較する分析が可能,ict_function,66
E000976,FUNCTION_L2_データ・現象の可視化,FUNCTION_L3_都市と郊外の表面温度分布を色で視覚的に比較することが可能,hierarchy,
E000977,ICT_L3_サーモグラフィー画像,FUNCTION_L3_都市と郊外の表面温度分布を色で視覚的に比較することが可能,ict_function,66
E000978,OPPORTUNITY_L2_観察や実験の結果をもとに科学的に考察を深める探究,OPPORTUNITY_L3_都市と郊外の気温グラフを比較しヒートアイランド現象（UHI）の日変化を考察する活動,hierarchy,
E000979,FUNCTION_L3_実際の気象データを用いた気温変化の可視化が可能,OPPORTUNITY_L3_都市と郊外の気温グラフを比較しヒートアイランド現象（UHI）の日変化を考察する活動,function_opportunity,66
E000980,FUNCTION_L3_都市と郊外の気温差を定量的に比較する分析が可能,OPPORTUNITY_L3_都市と郊外の気温グラフを比較しヒートアイランド現象（UHI）の日変化を考察する活動,function_opportunity,66
E000981,OPPORTUNITY_L2_観察や実験の結果をもとに科学的に考察を深める探究,OPPORTUNITY_L3_サーモグラフィー画像を比較し放射冷却の違いを科学的に探究する活動,hierarchy,
E000982,FUNCTION_L3_都市と郊外の表面温度分布を色で視覚的に比較することが可能,OPPORTUNITY_L3_サーモグラフィー画像を比較し放射冷却の違いを科学的に探究する活動,function_opportunity,66
E000983,EFFECT_L2_自然現象等の理解,EFFECT_L3_ヒートアイランド現象の強度変化や日周期に関する理解が深まる,hierarchy,
E000984,OPPORTUNITY_L3_都市と郊外の気温グラフを比較しヒートアイランド現象（UHI）の日変化を考察する活動,EFFECT_L3_ヒートアイランド現象の強度変化や日周期に関する理解が深まる,opportunity_effect,66
E000985,OPPORTUNITY_L3_サーモグラフィー画像を比較し放射冷却の違いを科学的に探究する活動,EFFECT_L3_ヒートアイランド現象の強度変化や日周期に関する理解が深まる,opportunity_effect,66
E000986,UNIT_L2_高等学校2年,UNIT_L3_地学,hierarchy,
E000987,UNIT_L3_地学,UNIT_L4_地球の環境（日本の自然環境）,hierarchy,
E000988,EFFECT_L3_ヒートアイランド現象の強度変化や日周期に関する理解が深まる,UNIT_L4_地球の環境（日本の自然環境）,effect_unit,66
E000989,ICT_L1_ソフトウェア,ICT_L2_生成AI,hierarchy,
E000990,ICT_L2_生成AI,ICT_L3_ChatGPT,hierarchy,
E000991,FUNCTION_L2_意見・評価の共有,FUNCTION_L3_児童の記述への即時的フィードバックが可能,hierarchy,
E000992,ICT_L3_ChatGPT,FUNCTION_L3_児童の記述への即時的フィードバックが可能,ict_function,68
E000993,FUNCTION_L2_意見・評価の共有,FUNCTION_L3_児童の評価基準を反映したフィードバックが可能,hierarchy,
E000994,ICT_L3_ChatGPT,FUNCTION_L3_児童の評価基準を反映したフィードバックが可能,ict_function,68
E000995,FUNCTION_L2_意見・評価の共有,FUNCTION_L3_児童全員の記述のフィードバック同時に得ることが可能,hierarchy,
E000996,ICT_L3_ChatGPT,FUNCTION_L3_児童全員の記述のフィードバック同時に得ることが可能,ict_function,68
E000997,FUNCTION_L2_学習ログ・記録の整理,FUNCTION_L3_児童の表現内容をデジタルデータとして保存・共有することが可能,hierarchy,
E000998,OPPORTUNITY_L2_学びを振り返り理解を再構築する探究,OPPORTUNITY_L3_児童が受け取ったフィードバックの内容や根拠を批判的に検討する活動,hierarchy,
E000999,FUNCTION_L3_児童の記述への即時的フィードバックが可能,OPPORTUNITY_L3_児童が受け取ったフィードバックの内容や根拠を批判的に検討する活動,function_opportunity,68
E001000,FUNCTION_L3_児童の評価基準を反映したフィードバックが可能,OPPORTUNITY_L3_児童が受け取ったフィードバックの内容や根拠を批判的に検討する活動,function_opportunity,68
E001001,FUNCTION_L3_児童全員の記述のフィードバック同時に得ることが可能,OPPORTUNITY_L3_児童が受け取ったフィードバックの内容や根拠を批判的に検討する活動,function_opportunity,68
E001002,OPPORTUNITY_L2_観察や実験結果・考察などを共有し他者と比較・確認する活動,OPPORTUNITY_L3_児童同士が自分の記述を共有する活動,hierarchy,
E001003,FUNCTION_L3_児童の表現内容をデジタルデータとして保存・共有することが可能,OPPORTUNITY_L3_児童同士が自分の記述を共有する活動,function_opportunity,68
E001004,EFFECT_L2_科学的に考える力,EFFECT_L3_批判的に考える力が育まれる,hierarchy,
E001005,OPPORTUNITY_L3_児童が受け取ったフィードバックの内容や根拠を批判的に検討する活動,EFFECT_L3_批判的に考える力が育まれる,opportunity_effect,68
E001006,OPPORTUNITY_L3_児童同士が自分の記述を共有する活動,EFFECT_L3_科学的な表現力が向上する,opportunity_effect,68
E001007,UNIT_L2_小学校6年,UNIT_L3_物理,hierarchy,
E001008,UNIT_L3_物理,UNIT_L4_電気の利用,hierarchy,
E001009,EFFECT_L3_批判的に考える力が育まれる,UNIT_L4_電気の利用,effect_unit,68
E001010,EFFECT_L3_科学的な表現力が向上する,UNIT_L4_電気の利用,effect_unit,68
